Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
106,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
107,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
108,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
109,LIST,2,STILLWATER RD,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
110,LIST,1,STILLWATER RD,705,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
111,LIST,1,STILLWATER RD,705,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
112,LIST,1,STILLWATER RD,705,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
113,LIST,2,ROGERS ST,1008,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
114,LIST,4,MARSTON ST,1100,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
115,LIST,1,SOLANO ST,821,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
116,LIST,1,SOLANO ST,821,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
117,LIST,1,SOLANO ST,821,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
118,LIST,1,MAY ST,1349,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
119,LIST,1,MAY ST,1349,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
120,LIST,3,SMILAX AV,613,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
121,LIST,2,CALIFORNIA ST,663,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
122,LIST,1,TRIANGLE CT,1045,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
123,LIST,2,TRIANGLE CT,1045,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
124,LIST,2,TRIANGLE CT,1045,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
125,LIST,2,WASHINGTON AV,401,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
126,LIST,2,WALNUT ST,611,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
127,LIST,3,WALNUT ST,611,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
128,LIST,2,WALNUT ST,611,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
129,LIST,1,WALNUT ST,571,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
130,LIST,4,WEST CAPITOL AV,950,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
131,LIST,5,WEST CAPITOL AV,1000,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
132,LIST,5,WEST CAPITOL AV,1100,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
133,LIST,3,GARNET ST,813,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
134,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
135,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
136,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
137,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
138,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
139,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
140,LIST,2,HARBOR BL,847,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
141,LIST,1,SYCAMORE ST,904,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
142,LIST,4,RISKE LN,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
143,LIST,5,RISKE LN,855,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
144,LIST,2,SEAPORT BL,3920,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
145,LIST,3,SEAPORT BL,3920,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
146,LIST,2,SEAPORT BL,3940,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
147,LIST,2,SEAPORT BL,3940,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
148,LIST,2,SEAPORT BL,3940,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
149,LIST,2,DEL MONTE ST,2335,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
150,LIST,2,DEL MONTE ST,2335,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
151,LIST,2,DEL MONTE ST,2335,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
152,LIST,3,DEL MONTE ST,2335,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
153,LIST,2,TERMINAL ST,1375,West Sacramento,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
