Id.x,SpsCode,DBH,StreetName,StreetNumber,City
48948,PLAC,1,48TH AVE,6100,Sacramento
92320,PLAC,4,SAN MIGUEL WAY,525,Sacramento
46399,PLAC,5,18TH ST,1731,Sacramento
84672,PLAC,1,WESTLAKE PKWY,5145,Sacramento
42028,PLAC,2,52ND AVE,2430,Sacramento
89047,PLAC,1,17TH ST,2917,Sacramento
35467,PLAC,2,STOCKTON BLVD,2800,Sacramento
71554,PLAC,3,10TH AVE,4516,Sacramento
28909,PLAC,4,TAYLOR ST,3572,Sacramento
90144,PLAC,2,DEL PASO BLVD,1215,Sacramento
95610,PLAC,4,H ST,3700,Sacramento
22351,PLAC,1,FAR NIENTE WAY,3795,Sacramento
15792,PLAC,3,E CURTIS DR,3349,Sacramento
69372,PLAC,1,SAN JUAN RD,2801,Sacramento
91240,PLAC,5,C ST,2505,Sacramento
81399,PLAC,3,FRANKLIN BLVD,8400,Sacramento
65366,PLAC,4,7TH ST,700,Sacramento
22358,PLAC,1,SAINTSBURY DR,3795,Sacramento
45441,PLAC,1,DUCKHORN DR,3801,Sacramento
35482,PLAC,2,1ST AVE,3263,Sacramento
68287,PLAC,5,C ST,2400,Sacramento
45323,PLAC,5,13TH AVE,4964,Sacramento
77034,PLAC,1,W CURTIS DR,3349,Sacramento
7787,PLAC,5,39TH ST,1525,Sacramento
17990,PLAC,4,N ST,3567,Sacramento
27107,PLAC,4,STOCKTON BLVD,3509,Sacramento
8151,PLAC,4,43RD ST,801,Sacramento
28204,PLAC,2,17TH ST,3025,Sacramento
75955,PLAC,1,CLUB CENTER DR,1501,Sacramento
19275,PLAC,6,43RD ST,2741,Sacramento
6155,PLAC,2,DEL PASO BLVD,1320,Sacramento
12716,PLAC,2,NATOMAS BLVD,4989,Sacramento
9447,PLAC,1,DANBROOK DR,2000,Sacramento
19293,PLAC,2,32ND ST,2954,Sacramento
75063,PLAC,1,21ST AVE,6200x,Sacramento
48840,PLAC,1,KOKOMO DR,4800,Sacramento
89299,PLAC,5,13TH ST,3800,Sacramento
89300,PLAC,4,13TH ST,3800,Sacramento
30254,PLAC,4,S ST,1857,Sacramento
86021,PLAC,1,REGENCY PARK CIR,450,Sacramento
86022,PLAC,1,REGENCY PARK CIR,480,Sacramento
8387,PLAC,5,45TH ST,642,Sacramento
5106,PLAC,5,D ST,330,Sacramento
70717,PLAC,1,ALTOS AVE,3800,Sacramento
87121,PLAC,5,17TH AVE,1701,Sacramento
17138,PLAC,4,P ST,2717,Sacramento
76187,PLAC,6,13TH ST,2677,Sacramento
40104,PLAC,3,23RD ST,2239,Sacramento
95872,PLAC,3,BIGLER WAY,3728,Sacramento
33544,PLAC,2,AUBURN BLVD,3565,Sacramento
76189,PLAC,4,13TH ST,2601,Sacramento
69635,PLAC,3,69TH ST,6861,Sacramento
79478,PLAC,5,SANTA YNEZ WAY,1416,Sacramento
37927,PLAC,2,34TH AVE,2140,Sacramento
94789,PLAC,5,N 16TH ST,411,Sacramento
30275,PLAC,4,EL CAMINO AVE,634,Sacramento
48865,PLAC,1,BRUCEVILLE RD,7500,Sacramento
72922,PLAC,1,CENTER PKWY,8501,Sacramento
79484,PLAC,1,50TH ST,1833,Sacramento
30278,PLAC,2,DEL PASO BLVD,1300,Sacramento
66363,PLAC,2,DEL PASO BLVD,1019,Sacramento
36842,PLAC,1,KOKOMO DR,4901,Sacramento
82767,PLAC,1,MATSON DR,2305,Sacramento
45182,PLAC,2,ARENA BLVD,3401,Sacramento
50285,PLAC,3,24TH ST,2401,Sacramento
86371,PLAC,6,LAND PARK DR,2627,Sacramento
60128,PLAC,1,27TH ST,2609,Sacramento
40446,PLAC,5,C ST,3249,Sacramento
82001,PLAC,3,14TH ST,2229,Sacramento
58674,PLAC,1,INNOVATOR DR,4001,Sacramento
24778,PLAC,1,BRUCEVILLE RD,7500,Sacramento
60864,PLAC,1,WINDSONG ST,4742,Sacramento
87106,PLAC,3,17TH AVE,1701,Sacramento
5579,PLAC,1,W CURTIS DR,3349,Sacramento
16026,PLAC,1,38TH ST,3747,Sacramento
83099,PLAC,4,ALHAMBRA BLVD,320,Sacramento
51752,PLAC,2,ALTOS AVE,3600,Sacramento
25156,PLAC,1,TRUXEL RD,2901,Sacramento
55774,PLAC,1,WESTLAKE PKWY,4694,Sacramento
92952,PLAC,5,54TH ST,4545,Sacramento
80927,PLAC,4,9TH AVE,5234,Sacramento
43750,PLAC,3,17TH ST,1630,Sacramento
53593,PLAC,1,WINTER GARDEN AVE,3226,Sacramento
83118,PLAC,5,S ST,2400,Sacramento
63437,PLAC,2,35TH AVE,7851,Sacramento
32817,PLAC,3,S ST,1830,Sacramento
70007,PLAC,5,10TH AVE,2509,Sacramento
70009,PLAC,4,5TH AVE,2649,Sacramento
25176,PLAC,1,TRUXEL RD,2901,Sacramento
66731,PLAC,2,CLUB CENTER DR,2300,Sacramento
80946,PLAC,5,FRANCIS CT,4400,Sacramento
53610,PLAC,3,27TH ST,2517,Sacramento
70013,PLAC,4,8TH AVE,2509,Sacramento
70014,PLAC,3,5TH AVE,2636,Sacramento
30651,PLAC,2,CLUB CENTER DR,2600,Sacramento
10969,PLAC,3,NORTH AVE,1801,Sacramento
14324,PLAC,5,LAND PARK DR,2559,Sacramento
60365,PLAC,2,DEL PASO BLVD,920,Sacramento
34122,PLAC,5,L ST,700,Sacramento
89281,PLAC,5,C ST,2315,Sacramento
10962,PLAC,4,26TH ST,615,Sacramento
20644,PLAC,3,15TH ST,1801,Sacramento
40122,PLAC,5,E ST,729,Sacramento
72076,PLAC,5,37TH ST,1133,Sacramento
9952,PLAC,4,23RD ST,2300,Sacramento
49479,PLAC,4,29TH ST,620,Sacramento
82080,PLAC,6,18TH ST,1800,Sacramento
2422,PLAC,3,4TH AVE,4325,Sacramento
70221,PLAC,5,28TH ST,621,Sacramento
17002,PLAC,4,PORTOLA WAY,2609,Sacramento
50213,PLAC,4,25TH ST,2936,Sacramento
13523,PLAC,2,DEL PASO RD,2940,Sacramento
1376,PLAC,6,FAIRFIELD ST,2202,Sacramento
60715,PLAC,2,CLUB CENTER DR,2200,Sacramento
71647,PLAC,3,U ST,2025,Sacramento
40057,PLAC,5,9TH ST,2416,Sacramento
17890,PLAC,5,W ST,3148,Sacramento
87873,PLAC,5,JASMINE ST,1720,Sacramento
17892,PLAC,3,27TH ST,2551,Sacramento
47416,PLAC,1,P ST,577,Sacramento
17894,PLAC,4,25TH ST,2501,Sacramento
70383,PLAC,4,53RD ST,4411,Sacramento
70382,PLAC,4,53RD ST,4509,Sacramento
47422,PLAC,3,S ST,2719,Sacramento
29984,PLAC,3,35TH ST,2739,Sacramento
22454,PLAC,1,SAN JUAN RD,2901,Sacramento
59270,PLAC,5,W CURTIS DR,3349,Sacramento
100,PLAC,3,CALVADOS AVE,2285,Sacramento
88674,PLAC,2,TRUXEL RD,3300,Sacramento
20997,PLAC,3,52ND ST,4225,Sacramento
59515,PLAC,5,D ST,401,Sacramento
10554,PLAC,2,VALLEY HI DR,4325,Sacramento
14682,PLAC,5,T ST,1501,Sacramento
59684,PLAC,3,38TH ST,1315,Sacramento
12498,PLAC,2,NATOMAS BLVD,5001,Sacramento
21492,PLAC,2,TRUXEL RD,3300,Sacramento
75200,PLAC,5,PARK WAY,601,Sacramento
4611,PLAC,2,D ST,1616,Sacramento
91162,PLAC,5,26TH ST,516,Sacramento
31588,PLAC,5,EL CAMINO AVE,660,Sacramento
90533,PLAC,1,BELL AVE,625,Sacramento
31487,PLAC,1,BROADWAY,2701,Sacramento
54450,PLAC,2,DEL PASO BLVD,1625,Sacramento
41330,PLAC,4,26TH ST,1015,Sacramento
41331,PLAC,1,26TH ST,2601,Sacramento
24929,PLAC,2,TRUXEL RD,2901,Sacramento
41333,PLAC,4,DONNER WAY,2772,Sacramento
93821,PLAC,4,CASTRO WAY,2471,Sacramento
31494,PLAC,1,22ND ST,2200,Sacramento
5251,PLAC,3,U ST,4224,Sacramento
39148,PLAC,3,9TH AVE,4846,Sacramento
93824,PLAC,4,26TH ST,2720,Sacramento
1974,PLAC,3,2ND AVE,1805,Sacramento
21656,PLAC,2,MAHOGANY ST,1801,Sacramento
41377,PLAC,5,E PACIFIC AVE,3732,Sacramento
90594,PLAC,1,BRUCEVILLE RD,7500,Sacramento
5304,PLAC,4,2ND AVE,4000,Sacramento
51231,PLAC,3,34TH ST,3330,Sacramento
44670,PLAC,4,SAN MIGUEL WAY,540,Sacramento
77476,PLAC,5,3RD AVE,3890,Sacramento
42486,PLAC,2,DEL PASO BLVD,1215,Sacramento
94971,PLAC,2,21ST ST,2110,Sacramento
5310,PLAC,2,STOCKTON BLVD,3400,Sacramento
24993,PLAC,4,MACARTHUR ST,907,Sacramento
24994,PLAC,4,MACARTHUR ST,861,Sacramento
75295,PLAC,2,FORASTERA CIR,501,Sacramento
80764,PLAC,5,T ST,1515,Sacramento
11878,PLAC,5,2ND AVE,27004210,Sacramento
41402,PLAC,5,4TH AVE,1701,Sacramento
90611,PLAC,3,BRUCEVILLE RD,8101,Sacramento
15161,PLAC,4,NORTHFIELD DR,705,Sacramento
44686,PLAC,2,G ST,4240,Sacramento
41406,PLAC,2,U ST,2511,Sacramento
93895,PLAC,5,ALHAMBRA BLVD,411,Sacramento
54529,PLAC,4,SOUTHGATE RD,2047,Sacramento
8605,PLAC,3,38TH ST,1121,Sacramento
27919,PLAC,5,6TH AVE,2432,Sacramento
28654,PLAC,1,NATOMAS CROSSING DR,2400,Sacramento
87339,PLAC,3,VALLEY HI DR,4325,Sacramento
23918,PLAC,5,3RD AVE,3864,Sacramento
93899,PLAC,4,C ST,3100,Sacramento
61100,PLAC,3,MACARTHUR ST,512,Sacramento
77511,PLAC,4,33RD ST,3517,Sacramento
77512,PLAC,5,33RD ST,3465,Sacramento
28305,PLAC,4,Q ST,1702,Sacramento
33775,PLAC,5,D ST,2618,Sacramento
39244,PLAC,1,E COMMERCE WAY,4100,Sacramento
47992,PLAC,5,C ST,2106,Sacramento
11909,PLAC,1,MARTIN LUTHER KING JR BLVD,3425,Sacramento
44714,PLAC,4,21ST ST,2752,Sacramento
54555,PLAC,2,ELEANOR AVE,231,Sacramento
47996,PLAC,3,GATEWAY PARK BLVD,4101,Sacramento
21754,PLAC,1,ATLAS AVE,2850,Sacramento
63111,PLAC,5,B ST,3195,Sacramento
93001,PLAC,1,ALBORAN SEA CIR,530,Sacramento
29582,PLAC,4,26TH ST,2116,Sacramento
14272,PLAC,4,F ST,516,Sacramento
1152,PLAC,2,RAMONA AVE,3341,Sacramento
31404,PLAC,4,34TH ST,2330,Sacramento
53640,PLAC,4,25TH ST,2120,Sacramento
50239,PLAC,4,W CURTIS DR,2550,Sacramento
44772,PLAC,5,14TH AVE,3800,Sacramento
95073,PLAC,4,24TH ST,300,Sacramento
43681,PLAC,2,MARTIN LUTHER KING JR BLVD,3425,Sacramento
48543,PLAC,1,POCKET RD,7654,Sacramento
11973,PLAC,5,23RD ST,2119,Sacramento
59480,PLAC,5,LAND PARK DR,2918,Sacramento
59481,PLAC,5,LAND PARK DR,3068,Sacramento
70176,PLAC,2,S ST,2720,Sacramento
40554,PLAC,1,E COMMERCE WAY,4100,Sacramento
72995,PLAC,1,TRUXEL RD,2901,Sacramento
70446,PLAC,3,36TH ST,1608,Sacramento
14313,PLAC,5,LAND PARK DR,2657,Sacramento
7753,PLAC,4,34TH ST,1509,Sacramento
51494,PLAC,1,EL CENTRO RD,3300,Sacramento
13223,PLAC,2,CUCAMONGA AVE,3311,Sacramento
17597,PLAC,4,30TH ST,3001,Sacramento
11038,PLAC,1,MENARD CIR,245,Sacramento
5571,PLAC,4,W CURTIS DR,3349,Sacramento
5572,PLAC,3,W CURTIS DR,3349,Sacramento
63531,PLAC,2,FRANKLIN BLVD,8400,Sacramento
32911,PLAC,3,FOLSOM BLVD,3901,Sacramento
29544,PLAC,4,2ND AVE,4101,Sacramento
49431,PLAC,3,33RD ST,1041,Sacramento
1239,PLAC,2,14TH AVE,3800,Sacramento
59624,PLAC,3,32ND ST,3201,Sacramento
18718,PLAC,2,CENTER PKWY,8185,Sacramento
29535,PLAC,4,37TH ST,2536,Sacramento
10340,PLAC,5,11TH AVE,3800,Sacramento
73032,PLAC,5,FRIENZA AVE,1013,Sacramento
30752,PLAC,1,BRUCEVILLE RD,7500,Sacramento
20184,PLAC,5,G ST,2409,Sacramento
50491,PLAC,4,U ST,4841,Sacramento
88763,PLAC,1,REGENCY PARK CIR,1601,Sacramento
70,PLAC,2,DEL PASO BLVD,1825,Sacramento
5173,PLAC,4,25TH ST,301,Sacramento
64587,PLAC,2,TRUXEL RD,4201,Sacramento
65804,PLAC,4,18TH ST,2031,Sacramento
69085,PLAC,5,B ST,3187,Sacramento
37253,PLAC,1,TRUXEL RD,2901,Sacramento
22796,PLAC,2,TRUXEL RD,3300,Sacramento
22797,PLAC,2,TRUXEL RD,3300,Sacramento
81116,PLAC,1,GUADALAJARA WAY,3031,Sacramento
1295,PLAC,1,7TH AVE,840,Sacramento
89139,PLAC,6,5TH ST,1904,Sacramento
15510,PLAC,1,REGENCY PARK CIR,5485,Sacramento
34101,PLAC,3,S ST,1821,Sacramento
62169,PLAC,1,REGENCY PARK CIR,1601,Sacramento
17700,PLAC,4,U ST,4317,Sacramento
42488,PLAC,2,DEL PASO BLVD,501,Sacramento
80759,PLAC,5,T ST,1216,Sacramento
68977,PLAC,5,I ST,915,Sacramento
5676,PLAC,1,E ST,2011,Sacramento
22078,PLAC,5,14TH AVE,3800,Sacramento
28640,PLAC,1,DUCKHORN DR,3635,Sacramento
43951,PLAC,2,CENTER PKWY,8185,Sacramento
20989,PLAC,4,D ST,3149,Sacramento
68009,PLAC,1,WAINSCOTT WAY,7521,Sacramento
11150,PLAC,5,17TH ST,2909,Sacramento
89882,PLAC,3,3RD AVE,3515,Sacramento
75668,PLAC,2,22ND AVE,5253,Sacramento
83322,PLAC,4,MARKHAM WAY,2035,Sacramento
59268,PLAC,4,W CURTIS DR,3349,Sacramento
4594,PLAC,2,N ST,2323,Sacramento
45053,PLAC,3,10TH ST,1001,Sacramento
5689,PLAC,5,35TH ST,1125,Sacramento
5690,PLAC,1,TANZANITE AVE,2220,Sacramento
45056,PLAC,4,MCCLATCHY WAY,916,Sacramento
41777,PLAC,4,10TH AVE,4945,Sacramento
34854,PLAC,1,CLUB CENTER DR,1601,Sacramento
60369,PLAC,2,DEL PASO BLVD,1810,Sacramento
60370,PLAC,2,DEL PASO BLVD,2010,Sacramento
60372,PLAC,1,DEL PASO BLVD,2200,Sacramento
60008,PLAC,4,14TH AVE,3800,Sacramento
4605,PLAC,5,29TH ST,810,Sacramento
72402,PLAC,1,ELEANOR AVE,231,Sacramento
60375,PLAC,2,DEL PASO BLVD,1817,Sacramento
61469,PLAC,4,U ST,4049,Sacramento
5702,PLAC,1,TANZANITE AVE,2220,Sacramento
70220,PLAC,4,17TH ST,1700,Sacramento
30857,PLAC,1,WESTLAKE PKWY,4700,Sacramento
1334,PLAC,1,J ST,1700,Sacramento
59291,PLAC,2,FREEPORT BLVD,5400X,Sacramento
12149,PLAC,2,DEL PASO BLVD,1721,Sacramento
92096,PLAC,4,J ST,945,Sacramento
5738,PLAC,5,U ST,4301,Sacramento
38542,PLAC,1,JOCELYN WAY,8545,Sacramento
94311,PLAC,5,13TH AVE,3800,Sacramento
77909,PLAC,3,2ND AVE,3648,Sacramento
77910,PLAC,3,32ND ST,3200,Sacramento
12303,PLAC,2,POCKET RD,7654,Sacramento
63698,PLAC,4,22ND ST,914,Sacramento
34904,PLAC,2,REGENCY PARK CIR,240,Sacramento
20326,PLAC,1,J ST,5700X,Sacramento
49486,PLAC,5,12TH AVE,3800,Sacramento
11215,PLAC,6,28TH ST,320,Sacramento
51674,PLAC,1,67TH AVE,1825,Sacramento
2492,PLAC,5,5TH ST,501,Sacramento
3587,PLAC,5,20TH ST,2001,Sacramento
2494,PLAC,2,R ST,1807,Sacramento
64824,PLAC,2,54TH ST,5253,Sacramento
88882,PLAC,5,ROCHON WAY,2625,Sacramento
30565,PLAC,1,GREENHAVEN DR,7551,Sacramento
42109,PLAC,5,V ST,4201,Sacramento
1773,PLAC,5,22ND AVE,5208,Sacramento
60835,PLAC,2,DUCKHORN DR,4135,Sacramento
61444,PLAC,5,T ST,3840,Sacramento
29855,PLAC,5,D ST,2416,Sacramento
21836,PLAC,5,W CURTIS DR,3349,Sacramento
32043,PLAC,4,21ST AVE,5210,Sacramento
66307,PLAC,2,T ST,4623,Sacramento
21474,PLAC,5,27TH ST,2631,Sacramento
2522,PLAC,5,6TH ST,2115,Sacramento
32047,PLAC,4,22ND AVE,5301,Sacramento
83077,PLAC,5,E PACIFIC AVE,3930,Sacramento
4712,PLAC,1,REGENCY PARK CIR,569,Sacramento
34966,PLAC,4,VERANO ST,1808,Sacramento
10548,PLAC,2,N BEND DR,1848,Sacramento
50277,PLAC,5,S ST,815,Sacramento
41935,PLAC,4,33RD ST,1409,Sacramento
35372,PLAC,5,19TH ST,901,Sacramento
83488,PLAC,5,RIVERSIDE BLVD,3527,Sacramento
11320,PLAC,3,41ST ST,1917,Sacramento
31005,PLAC,4,PALO VERDE AVE,1439,Sacramento
35014,PLAC,5,CURTIS WAY,2457,Sacramento
59437,PLAC,5,26TH ST,520,Sacramento
57281,PLAC,4,55TH ST,4523,Sacramento
52185,PLAC,2,X ST,2400,Sacramento
6623,PLAC,1,BRUCEVILLE RD,7500,Sacramento
66401,PLAC,4,CALVADOS AVE,642,Sacramento
9191,PLAC,5,22ND AVE,5332,Sacramento
35434,PLAC,6,13TH ST,3800,Sacramento
2992,PLAC,4,52ND ST,4236,Sacramento
54752,PLAC,1,BURBERRY WAY,2400,Sacramento
66102,PLAC,5,27TH ST,2610,Sacramento
95258,PLAC,3,X ST,3257,Sacramento
17992,PLAC,2,13TH ST,1301,Sacramento
11432,PLAC,2,13TH ST,1301,Sacramento
65379,PLAC,6,13TH ST,2724,Sacramento
55544,PLAC,3,35TH ST,3500,Sacramento
75957,PLAC,1,CLUB CENTER DR,1601,Sacramento
43153,PLAC,3,MACARTHUR ST,680,Sacramento
45706,PLAC,1,17TH AVE,7400,Sacramento
70488,PLAC,5,54TH ST,5037,Sacramento
66120,PLAC,3,33RD ST,3202,Sacramento
35503,PLAC,5,3RD AVE,3560,Sacramento
65028,PLAC,1,REGENCY PARK CIR,1601,Sacramento
37691,PLAC,2,DEL PASO BLVD,1500,Sacramento
89085,PLAC,3,26TH ST,2601,Sacramento
66122,PLAC,5,37TH ST,1151,Sacramento
16919,PLAC,1,DANBROOK DR,1733,Sacramento
53369,PLAC,5,X ST,1720,Sacramento
24938,PLAC,2,CLAY ST,3185,Sacramento
94924,PLAC,4,CASTRO WAY,2795,Sacramento
87998,PLAC,4,PORTOLA WAY,2608,Sacramento
80344,PLAC,4,LAND PARK DR,2785,Sacramento
87999,PLAC,4,PORTOLA WAY,2425,Sacramento
93467,PLAC,5,E ST,2730,Sacramento
25673,PLAC,2,POCKET RD,7654,Sacramento
42439,PLAC,5,T ST,4623,Sacramento
95659,PLAC,5,T ST,2712,Sacramento
61762,PLAC,1,CENTER PKWY,8500,Sacramento
9277,PLAC,2,ROMA CT,1990,Sacramento
45362,PLAC,5,33RD ST,424,Sacramento
84729,PLAC,1,BRUCEVILLE RD,7500,Sacramento
75247,PLAC,1,15TH AVE,3800,Sacramento
40382,PLAC,1,DUCKHORN DR,4175,Sacramento
69419,PLAC,2,N BEND DR,2000,Sacramento
52288,PLAC,4,P ST,2805,Sacramento
37830,PLAC,2,ARENA BLVD,3401,Sacramento
76350,PLAC,4,36TH ST,1617,Sacramento
86191,PLAC,1,JACINTO AVE,7200,Sacramento
38080,PLAC,2,VALLEY HI DR,4325,Sacramento
76351,PLAC,1,11TH AVE,4955,Sacramento
55944,PLAC,3,CENTER PKWY,8185,Sacramento
55581,PLAC,4,37TH ST,1159,Sacramento
65059,PLAC,1,DANBROOK DR,1901,Sacramento
69433,PLAC,2,N BEND DR,2053,Sacramento
50844,PLAC,5,N ST,400,Sacramento
75268,PLAC,1,ALBORAN SEA CIR,361,Sacramento
3099,PLAC,1,FORASTERA CIR,501,Sacramento
29342,PLAC,5,24TH ST,319,Sacramento
20959,PLAC,5,39TH ST,1724,Sacramento
82923,PLAC,5,3RD AVE,2600,Sacramento
65428,PLAC,3,27TH ST,1400,Sacramento
95684,PLAC,5,21ST ST,530,Sacramento
76003,PLAC,1,REGENCY PARK CIR,250,Sacramento
95687,PLAC,5,N ST,2714,Sacramento
91312,PLAC,1,CUCAMONGA AVE,8181,Sacramento
79286,PLAC,2,CUCAMONGA AVE,8181,Sacramento
15867,PLAC,3,S ST,1821,Sacramento
84757,PLAC,2,BODINE CIR,6755,Sacramento
38833,PLAC,3,6TH ST,2115,Sacramento
65076,PLAC,2,DEL PASO RD,1850x,Sacramento
88040,PLAC,5,3RD AVE,2250,Sacramento
88041,PLAC,3,3RD AVE,2221,Sacramento
25714,PLAC,2,NORTHBOROUGH DR,5201,Sacramento
2751,PLAC,2,ARENA BLVD,3301,Sacramento
3843,PLAC,5,FRONT ST,2000,Sacramento
56332,PLAC,6,2ND AVE,1817,Sacramento
46488,PLAC,2,POCKET RD,7654,Sacramento
45034,PLAC,5,1ST AVE,425,Sacramento
55244,PLAC,1,TRUXEL RD,2901,Sacramento
58523,PLAC,4,12TH AVE,5009,Sacramento
69095,PLAC,5,C ST,3241,Sacramento
26814,PLAC,3,P ST,2025,Sacramento
68369,PLAC,1,MASTERS ST,7716,Sacramento
32283,PLAC,1,GREG THATCH CIR,251,Sacramento
42490,PLAC,1,DEL PASO BLVD,2125,Sacramento
16246,PLAC,4,10TH AVE,5032,Sacramento
29007,PLAC,5,DEL PASO BLVD,3256,Sacramento
19168,PLAC,3,37TH ST,715,Sacramento
60721,PLAC,2,CLUB CENTER DR,2600,Sacramento
58899,PLAC,2,FRUITRIDGE RD,6500x,Sacramento
50515,PLAC,4,41ST ST,433,Sacramento
87696,PLAC,4,23RD ST,2237,Sacramento
47239,PLAC,5,7TH AVE,2540,Sacramento
23912,PLAC,4,3RD AVE,3316,Sacramento
43961,PLAC,1,W STOCKTON BLVD,8600,Sacramento
38493,PLAC,5,F ST,1323,Sacramento
25009,PLAC,3,MACARTHUR ST,613,Sacramento
50525,PLAC,5,REGINA WAY,1320,Sacramento
36312,PLAC,5,23RD ST,1917,Sacramento
10069,PLAC,3,14TH AVE,3800,Sacramento
70576,PLAC,2,NATOMAS CROSSING DR,2300,Sacramento
50891,PLAC,3,23RD ST,2216,Sacramento
66929,PLAC,1,NATOMAS BLVD,4989,Sacramento
77503,PLAC,3,27TH ST,2552,Sacramento
24652,PLAC,2,NORTHBOROUGH DR,5001,Sacramento
86982,PLAC,4,9TH AVE,4917,Sacramento
29030,PLAC,1,CLUB CENTER DR,1850,Sacramento
6069,PLAC,5,15TH ST,1501,Sacramento
29031,PLAC,2,CLUB CENTER DR,1850,Sacramento
81519,PLAC,2,FRUITRIDGE RD,6500x,Sacramento
54183,PLAC,4,SLOAT WAY,2001,Sacramento
6073,PLAC,5,SANTA YNEZ WAY,1300,Sacramento
6074,PLAC,5,N ST,1415,Sacramento
64027,PLAC,4,3RD AVE,2821,Sacramento
58562,PLAC,5,33RD ST,420,Sacramento
53095,PLAC,2,MENARD CIR,245,Sacramento
71798,PLAC,3,C ST,300,Sacramento
10452,PLAC,2,EL CENTRO RD,3400,Sacramento
84810,PLAC,5,CENTER PKWY,8185,Sacramento
22483,PLAC,2,N BEND DR,1806,Sacramento
84811,PLAC,2,NATOMAS BLVD,4989,Sacramento
82625,PLAC,3,NORWOOD AVE,3525,Sacramento
58202,PLAC,3,T ST,2617,Sacramento
49457,PLAC,1,TANZANITE AVE,2220,Sacramento
84814,PLAC,1,NATOMAS BLVD,4989,Sacramento
45450,PLAC,2,FORASTERA CIR,501,Sacramento
9368,PLAC,3,HARRIS AVE,2345X,Sacramento
39985,PLAC,1,HONOR PKWY,111,Sacramento
15931,PLAC,4,O ST,1501,Sacramento
46549,PLAC,3,I ST,3317,Sacramento
52741,PLAC,1,LOGAN ST,6207,Sacramento
7550,PLAC,1,BRUCEVILLE RD,7500,Sacramento
17028,PLAC,4,25TH ST,2915,Sacramento
26869,PLAC,5,14TH ST,2017,Sacramento
30150,PLAC,4,SANTA YNEZ WAY,3551,Sacramento
89197,PLAC,3,GATEWAY PARK BLVD,4101,Sacramento
91388,PLAC,1,38TH ST,1306,Sacramento
26874,PLAC,4,T ST,1201,Sacramento
39631,PLAC,4,21ST AVE,6221,Sacramento
29789,PLAC,3,GATEWAY PARK BLVD,4101,Sacramento
54213,PLAC,1,26TH ST,2417,Sacramento
76813,PLAC,1,REGENCY PARK CIR,699,Sacramento
23231,PLAC,3,VALLEJO WAY,1956,Sacramento
80093,PLAC,4,16TH ST,2640,Sacramento
76816,PLAC,1,REGENCY PARK CIR,610,Sacramento
19228,PLAC,5,J ST,2412,Sacramento
6108,PLAC,2,T ST,4623,Sacramento
52035,PLAC,1,CLUB CENTER DR,5300,Sacramento
45839,PLAC,5,23RD ST,1119,Sacramento
58591,PLAC,5,15TH AVE,3800,Sacramento
38911,PLAC,3,W ST,1105,Sacramento
35998,PLAC,3,Y ST,3249,Sacramento
9758,PLAC,5,11TH AVE,2115,Sacramento
49124,PLAC,2,KATHARINE AVE,1445,Sacramento
48757,PLAC,1,NATOMAS BLVD,5601,Sacramento
76097,PLAC,4,4TH AVE,2841,Sacramento
81568,PLAC,6,FAIR OAKS BLVD,155,Sacramento
19240,PLAC,1,BROADWAY,3219,Sacramento
85574,PLAC,1,NORTHBOROUGH DR,5250,Sacramento
82176,PLAC,2,E ST,905,Sacramento
95420,PLAC,4,38TH ST,1315,Sacramento
75739,PLAC,4,D ST,2620,Sacramento
85090,PLAC,4,DEL PASO BLVD,2967,Sacramento
45854,PLAC,5,L ST,2211,Sacramento
29088,PLAC,2,CREST DR,2000,Sacramento
73191,PLAC,3,20TH ST,7063,Sacramento
60071,PLAC,1,3RD AVE,3142,Sacramento
37840,PLAC,1,BRUCEVILLE RD,7500,Sacramento
46589,PLAC,4,59TH ST,3501,Sacramento
81579,PLAC,4,27TH ST,2700,Sacramento
13787,PLAC,1,E COMMERCE WAY,4481,Sacramento
35658,PLAC,5,32ND ST,332,Sacramento
35659,PLAC,5,LAND PARK DR,1701,Sacramento
65183,PLAC,4,6TH AVE,3067,Sacramento
84865,PLAC,1,CALLECITA ST,3122,Sacramento
81588,PLAC,5,L ST,1214,Sacramento
42224,PLAC,3,38TH ST,2821,Sacramento
29102,PLAC,4,IVY ST,3401,Sacramento
25822,PLAC,1,W STOCKTON BLVD,8600,Sacramento
84872,PLAC,2,34TH AVE,2140,Sacramento
58626,PLAC,1,FAR NIENTE WAY,3795,Sacramento
38949,PLAC,6,T ST,1225,Sacramento
19267,PLAC,3,9TH AVE,3520,Sacramento
91438,PLAC,2,DEL PASO BLVD,1805,Sacramento
59726,PLAC,4,DEL PASO BLVD,1500,Sacramento
71756,PLAC,2,CREST DR,4801,Sacramento
52075,PLAC,2,DANBROOK DR,245,Sacramento
11617,PLAC,5,C ST,2318,Sacramento
81597,PLAC,4,G ST,2721,Sacramento
3965,PLAC,5,28TH ST,2728,Sacramento
15994,PLAC,4,D ST,2306,Sacramento
15995,PLAC,3,D ST,2305,Sacramento
68483,PLAC,6,LAND PARK DR,2786,Sacramento
52081,PLAC,2,CREST DR,2157,Sacramento
6157,PLAC,2,DEL PASO BLVD,1410,Sacramento
56456,PLAC,1,JACINTO RD,7817,Sacramento
77234,PLAC,5,24TH ST,2330,Sacramento
6161,PLAC,1,DEL PASO BLVD,1806,Sacramento
2881,PLAC,5,9TH AVE,5024,Sacramento
