Id.x,SpsCode,DBH,StreetName,City
39817,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
12437,PLRA,1,Hicks Canyon Bike Trail,Irvine
23480,PLRA,1,,Irvine
9397,PLRA,2,Hicks Canyon Greenbelt,Irvine
17161,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
39082,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
35960,PLRA,1,Hicks Canyon Bike Trail,Irvine
317,PLRA,4,Riparian Corridor,Irvine
30791,PLRA,1,btwn. Mimosa & Juniper,Irvine
48470,PLRA,1,Deerwood to Yale,Irvine
45631,PLRA,1,Las Lomas Community Park,Irvine
368,PLRA,5,Riparian Corridor,Irvine
7689,PLRA,1,Quail Hill Park,Irvine
30386,PLRA,1,,Irvine
9460,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
38297,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
42878,PLRA,1,,Irvine
38323,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
38673,PLRA,1,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
31521,PLRA,1,Quail Hill Pk. [Wldns. trl],Irvine
31741,PLRA,1,Sand Cyn. to Jeffrey,Irvine
21601,PLRA,1,Btwn. Trabuco Rd. and Southwood,Irvine
6507,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
7686,PLRA,1,Quail Hill Park,Irvine
59587,PLRA,2,Turtle Rock Community Park,Irvine
46189,PLRA,1,,Irvine
32642,PLRA,1,Sand Cyn. to Jeffrey,Irvine
38633,PLRA,1,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
17421,PLRA,1,Btwn. Monticello and Bryan Ave.,Irvine
17341,PLRA,2,Btwn. Park Pl. and Orange Arrow,Irvine
1047,PLRA,2,Riparian Corridor,Irvine
287,PLRA,2,Riparian Corridor,Irvine
51704,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
28647,PLRA,2,Knollcrest Park,Irvine
6419,PLRA,1,Knollcrest Park,Irvine
54828,PLRA,3,Harvard Athletic Park,Irvine
33278,PLRA,2,Outer pkg. lot.,Irvine
36117,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
12408,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
32249,PLRA,1,,Irvine
3220,PLRA,1,Turtle Rock Community Park,Irvine
42889,PLRA,1,,Irvine
19242,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
6363,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
640,PLRA,1,Riparian Corridor,Irvine
21527,PLRA,1,Trabuco to Bryan,Irvine
9379,PLRA,1,"San Diego Creek n/s, e/o W Yale Lp",Irvine
59724,PLRA,2,Nature center,Irvine
6013,PLRA,1,Las Lomas Community Park,Irvine
6287,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
9499,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
9611,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
16984,PLRA,1,,Irvine
59265,PLRA,2,Nature center,Irvine
22839,PLRA,1,,Irvine
32017,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
15147,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
9703,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
24354,PLRA,1,,Irvine
7664,PLRA,1,Quail Hill Park,Irvine
38231,PLRA,1,Hicks Canyon Bike Trail,Irvine
8560,PLRA,1,Quail Hill Park,Irvine
23018,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
9313,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
52720,PLRA,1,Valencia Park,Irvine
143,PLRA,2,Riparian Corridor,Irvine
5852,PLRA,1,Btwn. Campus Dr. and Hillgate,Irvine
37065,PLRA,1,Bryan to Irvine Blvd.,Irvine
11097,PLRA,1,,Irvine
6571,PLRA,1,Bren Park,Irvine
60998,PLRA,1,n/s Portola Pkwy btw Whispering & Forge,Irvine
5086,PLRA,1,Las Lomas Community Park,Irvine
37999,PLRA,1,Hicks Canyon Bike Trail,Irvine
49470,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
31972,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
7143,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
58304,PLRA,1,Baseball diamond.,Irvine
19744,PLRA,2,Btwn. Yale Ave. And Deerwood,Irvine
13952,PLRA,3,Btwn. Orange Arrow and Hicks Canyon Rd.,Irvine
60211,PLRA,2,Nature center,Irvine
38370,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
349,PLRA,1,Riparian Corridor,Irvine
5706,PLRA,2,btwn. Michelson & Alder,Irvine
29220,PLRA,3,San Diego Creek btw Sand Cyn & I-133,Irvine
39806,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
1281,PLRA,1,Riparian Corridor,Irvine
49881,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
47348,PLRA,1,Las Lomas Community Park,Irvine
22755,PLRA,1,,Irvine
32005,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
32678,PLRA,1,,Irvine
10628,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
48314,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
31372,PLRA,1,,Irvine
38366,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
6349,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
7724,PLRA,1,Bren Park,Irvine
4734,PLRA,1,Btwn. Hillgate and end,Irvine
11577,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
38545,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
36958,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
34919,PLRA,1,Peters Canyon Trail,Irvine
57978,PLRA,3,University Community Park,Irvine
56645,PLRA,1,Baseball diamond.,Irvine
38416,PLRA,1,Bryan to Irvine Blvd.,Irvine
38428,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
19914,PLRA,2,Btwn. Southwood and Bryan Ave.,Irvine
32030,PLRA,1,Baseball diamond.,Irvine
51999,PLRA,1,,Irvine
12776,PLRA,1,,Irvine
50940,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
49643,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
45277,PLRA,1,Las Lomas Community Park,Irvine
14766,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
38331,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
23588,PLRA,1,,Irvine
19239,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
8243,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
31942,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
11445,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
53103,PLRA,1,Valencia Park,Irvine
9561,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
13529,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
9586,PLRA,3,San Diego Creek btw Sand Cyn & I-133,Irvine
1101,PLRA,1,Riparian Corridor,Irvine
22985,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
22840,PLRA,1,,Irvine
52753,PLRA,1,,Irvine
59093,PLRA,6,Bommer Canyon Camp,Irvine
6432,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
31208,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
126,PLRA,2,Riparian Corridor,Irvine
2152,PLRA,2,Riparian Corridor,Irvine
10827,PLRA,1,,Irvine
44233,PLRA,2,Btwn. Silkwood and Ridgeline Dr.,Irvine
50294,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
26148,PLRA,1,Btwn. Shady Canyon Rd. and Turtle Rock Dr.,Irvine
7231,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
11458,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
21367,PLRA,1,Trabuco to Bryan,Irvine
8253,PLRA,3,Slope btwn. Alton Pkwy. and Fortune,Irvine
9807,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
59280,PLRA,3,Quail Hill Park,Irvine
31333,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
22739,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
59341,PLRA,3,Quail Hill Park,Irvine
32185,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
6348,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
6969,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
15582,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
38377,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
12477,PLRA,1,Hicks Canyon Bike Trail,Irvine
35220,PLRA,1,Hicks Canyon Bike Trail,Irvine
17038,PLRA,1,,Irvine
6498,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
49907,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
38383,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
13560,PLRA,1,Btwn. Orange Arrow and Hicks Canyon Rd.,Irvine
13852,PLRA,2,Plaza Park,Irvine
29865,PLRA,1,Btwn Turtle Rock Dr. and Rockview,Irvine
14742,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
9787,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
12126,PLRA,1,Hicks Canyon Bike Trail,Irvine
1138,PLRA,3,Riparian Corridor,Irvine
13530,PLRA,2,Bryan Ave. to Irvine Blvd.,Irvine
41298,PLRA,1,Btwn. Southwood and Bryan Ave.,Irvine
19246,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
49936,PLRA,1,Btwn. Irvine Center Dr. and Paseo Westpark,Irvine
32481,PLRA,1,Sand Cyn. to Jeffrey,Irvine
4571,PLRA,1,Turtle Rock Community Park,Irvine
42282,PLRA,1,,Irvine
23622,PLRA,1,,Irvine
54471,PLRA,5,Willows Park,Irvine
45678,PLRA,2,Btwn. Creek Rd. and Lake Rd.,Irvine
3203,PLRA,2,Turtle Rock Community Park,Irvine
32375,PLRA,1,Sand Cyn. to Jeffrey,Irvine
1790,PLRA,2,Riparian Corridor,Irvine
17003,PLRA,1,,Irvine
37202,PLRA,1,Bryan to Irvine Blvd.,Irvine
5776,PLRA,2,Basketball courts.,Irvine
1120,PLRA,1,Riparian Corridor,Irvine
10594,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
25278,PLRA,1,,Irvine
18549,PLRA,3,Btwn. Park Pl. and Orange Arrow,Irvine
51514,PLRA,2,Btwn. Walnut Ave. and Poplar St.,Irvine
696,PLRA,2,Riparian Corridor,Irvine
32019,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
9457,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
59582,PLRA,3,Turtle Rock Community Park,Irvine
37069,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
13945,PLRA,1,,Irvine
48183,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
22821,PLRA,2,Btwn. Poplar St. and Railroad Tracks,Irvine
6213,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
35395,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
32469,PLRA,1,,Irvine
30821,PLRA,1,btwn. Mimosa & Juniper,Irvine
31995,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
12234,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
3757,PLRA,6,Turtle Rock Community Park,Irvine
12109,PLRA,1,Hicks Canyon Bike Trail,Irvine
45566,PLRA,1,Las Lomas Community Park,Irvine
19267,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
2854,PLRA,1,Riparian Corridor,Irvine
50345,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
41935,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
13050,PLRA,1,Hicks Canyon Bike Trail,Irvine
13438,PLRA,1,Bryan to Irvine Blvd.,Irvine
40796,PLRA,1,Btwn. Gate Park and Culver Dr.,Irvine
10130,PLRA,1,Hicks Canyon Bike Trail,Irvine
943,PLRA,5,Bommer Canyon Camp,Irvine
12345,PLRA,1,Peters Canyon Trail,Irvine
12116,PLRA,1,Hicks Canyon Bike Trail,Irvine
38384,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
10887,PLRA,1,,Irvine
55346,PLRA,2,,Irvine
6352,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
20223,PLRA,1,,Irvine
49975,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
30774,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
38565,PLRA,2,Bryan Ave. to Irvine Blvd.,Irvine
45276,PLRA,1,Las Lomas Community Park,Irvine
8676,PLRA,1,Quail Hill Park,Irvine
32730,PLRA,1,Basketball courts.,Irvine
34132,PLRA,1,Btwn. Culver Dr. and Yale Ave.,Irvine
18789,PLRA,3,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
4960,PLRA,1,Las Lomas Community Park,Irvine
13017,PLRA,1,Hicks Canyon Bike Trail,Irvine
33592,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
13946,PLRA,1,,Irvine
6441,PLRA,2,Picnic tables.,Irvine
31272,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
3086,PLRA,1,Turtle Rock Community Park,Irvine
22751,PLRA,1,,Irvine
6004,PLRA,1,Bren Park,Irvine
43996,PLRA,3,Btwn. Northwood and Monticello,Irvine
45739,PLRA,2,Btwn. Creek Rd. and Lake Rd.,Irvine
28071,PLRA,1,Knollcrest Park,Irvine
59062,PLRA,3,University Community Park,Irvine
50075,PLRA,1,,Irvine
41127,PLRA,2,,Irvine
40022,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
28089,PLRA,1,Knollcrest Park,Irvine
22691,PLRA,1,,Irvine
52449,PLRA,2,Btwn. Walnut Ave. and Poplar St.,Irvine
8187,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
17024,PLRA,1,,Irvine
59690,PLRA,3,Nature center,Irvine
8893,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
14693,PLRA,1,,Irvine
24815,PLRA,2,,Irvine
45571,PLRA,1,Las Lomas Community Park,Irvine
54113,PLRA,1,Valencia Park,Irvine
19786,PLRA,1,Btwn. Southwood and Bryan Ave.,Irvine
30588,PLRA,1,,Irvine
23478,PLRA,1,,Irvine
6240,PLRA,3,San Diego Creek btw Sand Cyn & I-133,Irvine
9613,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
30679,PLRA,1,,Irvine
1046,PLRA,4,Riparian Corridor,Irvine
45612,PLRA,1,Las Lomas Community Park,Irvine
6288,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
22818,PLRA,2,Btwn. Poplar St. and Railroad Tracks,Irvine
51828,PLRA,1,Btwn. Walnut Ave. and Poplar St.,Irvine
22819,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
56577,PLRA,1,Harvard Athletic Park,Irvine
18733,PLRA,3,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
31329,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
31206,PLRA,1,,Irvine
38219,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
32973,PLRA,1,Sand Cyn. to Jeffrey,Irvine
30659,PLRA,1,Quail Hill Park,Irvine
49645,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
31192,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
12286,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
41315,PLRA,2,Btwn. Irvine Blvd. and Northwood,Irvine
11883,PLRA,1,Plaza Park,Irvine
27339,PLRA,1,Woodbury Park,Irvine
52040,PLRA,1,,Irvine
59681,PLRA,1,Turtle Rock Community Park,Irvine
21397,PLRA,1,Hideway to Bryan,Irvine
35253,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
4570,PLRA,2,Turtle Rock Community Park,Irvine
34660,PLRA,1,,Irvine
17080,PLRA,2,,Irvine
59905,PLRA,2,Nature center,Irvine
59850,PLRA,1,Nature center,Irvine
51450,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
30646,PLRA,1,,Irvine
37964,PLRA,1,Hicks Canyon Bike Trail,Irvine
8547,PLRA,1,Quail Hill Park,Irvine
4756,PLRA,3,btwn. Michelson & University,Irvine
5963,PLRA,1,Bren Park,Irvine
35933,PLRA,1,Hicks Canyon Bike Trail,Irvine
33591,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
11897,PLRA,2,Plaza Park,Irvine
31941,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
9512,PLRA,1,Quail Hill Park,Irvine
54241,PLRA,2,,Irvine
12104,PLRA,1,Hicks Canyon Bike Trail,Irvine
28634,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
28605,PLRA,3,San Diego Creek btw Sand Cyn & I-133,Irvine
59485,PLRA,3,Turtle Rock Community Park,Irvine
31578,PLRA,2,btwn. Boxwood & Cinnamon,Irvine
19904,PLRA,2,Btwn. Culver Dr. and Deerwood,Irvine
9429,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
48694,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
3006,PLRA,2,Chaparral Park,Irvine
40578,PLRA,1,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
49644,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
10557,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
12334,PLRA,1,Hicks Canyon Bike Trail,Irvine
33603,PLRA,2,Knollcrest Park,Irvine
10919,PLRA,1,Hicks Canyon Bike Trail,Irvine
14953,PLRA,1,Sand Cyn. to Jeffrey,Irvine
7628,PLRA,1,Quail Hill Park,Irvine
32020,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
38453,PLRA,1,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
31238,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
33589,PLRA,3,Knollcrest Park,Irvine
7150,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
49521,PLRA,1,,Irvine
16834,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
10422,PLRA,1,,Irvine
7609,PLRA,2,Quail Hill Park,Irvine
51822,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
15688,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
22835,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
11926,PLRA,2,Plaza Park,Irvine
1324,PLRA,3,Chaparral Park,Irvine
33663,PLRA,1,Barranca btw Jeffrey & Valley Oak,Irvine
13390,PLRA,3,Btwn. Orange Arrow and Hicks Canyon Rd.,Irvine
60687,PLRA,2,Turtle Rock Community Park,Irvine
39100,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
42705,PLRA,1,,Irvine
12170,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
45231,PLRA,1,Las Lomas Community Park,Irvine
42104,PLRA,3,Btwn. Savannah and Yale Ave.,Irvine
32306,PLRA,1,Sand Cyn. to Jeffrey,Irvine
30921,PLRA,1,btwn. Boxwood & Cinnamon,Irvine
11414,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
62131,PLRA,1,n/s Portola Pkwy btw Whispering & Forge,Irvine
39859,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
9497,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
11413,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
30820,PLRA,1,btwn. Mimosa & Juniper,Irvine
7100,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
28667,PLRA,1,Deerwood to Yale,Irvine
23347,PLRA,1,,Irvine
35248,PLRA,1,Hicks Canyon Bike Trail,Irvine
40374,PLRA,1,Trabuco to Bryan,Irvine
32415,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
45667,PLRA,1,Btwn. Creek Rd. and Lake Rd.,Irvine
31487,PLRA,1,Baseball diamond.,Irvine
15581,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
24327,PLRA,1,,Irvine
13855,PLRA,2,Plaza Park,Irvine
570,PLRA,5,Bommer Canyon Camp,Irvine
42341,PLRA,1,,Irvine
41819,PLRA,1,Btwn. State Route 261 and Gate Park,Irvine
37518,PLRA,1,Hicks Canyon Bike Trail,Irvine
8958,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
14037,PLRA,2,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
23306,PLRA,1,,Irvine
49820,PLRA,1,,Irvine
4183,PLRA,1,Las Lomas Community Park,Irvine
9503,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
9380,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
15081,PLRA,1,Sand Cyn. to Jeffrey,Irvine
59843,PLRA,1,Col. Bill Barber Park,Irvine
29552,PLRA,1,,Irvine
2023,PLRA,1,Riparian Corridor,Irvine
35559,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
12955,PLRA,1,Plaza Park,Irvine
39095,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
38217,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
38668,PLRA,1,Btwn. Hicks Canyon Rd. and Hicks Canyon Greenway,Irvine
11454,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
12153,PLRA,1,Hicks Canyon Bike Trail,Irvine
857,PLRA,1,Riparian Corridor,Irvine
45682,PLRA,2,Btwn. Creek Rd. and Lake Rd.,Irvine
23632,PLRA,2,Btwn. Poplar St. and Railroad Tracks,Irvine
19245,PLRA,1,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
54958,PLRA,2,Harvard Athletic Park,Irvine
34641,PLRA,1,,Irvine
32035,PLRA,2,Baseball diamond.,Irvine
60461,PLRA,1,Col. Bill Barber Park,Irvine
33551,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
5754,PLRA,2,btwn. Chestnut & Citron,Irvine
44349,PLRA,1,Las Lomas Community Park,Irvine
172,PLRA,4,Riparian Corridor,Irvine
30678,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
49839,PLRA,1,,Irvine
23020,PLRA,1,Btwn. Poplar St. and Railroad Tracks,Irvine
13940,PLRA,1,,Irvine
51512,PLRA,2,Btwn. Walnut Ave. and Poplar St.,Irvine
16904,PLRA,3,Btwn. Park Pl. and Orange Arrow,Irvine
10896,PLRA,1,,Irvine
19258,PLRA,2,Btwn. Southwood and Bryan Ave.,Irvine
31661,PLRA,1,Sand Cyn. to Jeffrey,Irvine
1519,PLRA,2,Turtle Rock Community Park,Irvine
2014,PLRA,1,Riparian Corridor,Irvine
45745,PLRA,2,Btwn. Creek Rd. and Lake Rd.,Irvine
30762,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
60542,PLRA,1,Col. Bill Barber Park,Irvine
59799,PLRA,3,Nature center,Irvine
49862,PLRA,1,Btwn. Paseo Westpark and Warner Ave.,Irvine
45834,PLRA,1,Las Lomas Community Park,Irvine
6975,PLRA,1,,Irvine
31207,PLRA,1,Shady Canyon Dr s/o I-405,Irvine
31827,PLRA,1,Btwn. Michelson Dr. and University Dr.,Irvine
35939,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
6292,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
45233,PLRA,1,Las Lomas Community Park,Irvine
6499,PLRA,2,Basketball courts.,Irvine
34165,PLRA,1,Btwn. Culver Dr. and Yale Ave.,Irvine
3096,PLRA,1,Turtle Rock Community Park,Irvine
10649,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
52742,PLRA,1,,Irvine
2947,PLRA,1,Riparian Corridor,Irvine
10762,PLRA,1,Peters Canyon Trail,Irvine
45628,PLRA,1,Las Lomas Community Park,Irvine
32290,PLRA,1,Sand Cyn. to Jeffrey,Irvine
6364,PLRA,1,San Diego Creek btw Sand Cyn & I-133,Irvine
38279,PLRA,2,Bryan Ave. to Irvine Blvd.,Irvine
59541,PLRA,1,Harvard Athletic Park,Irvine
13314,PLRA,3,Btwn. Orange Arrow and Hicks Canyon Rd.,Irvine
6215,PLRA,2,San Diego Creek btw Sand Cyn & I-133,Irvine
29390,PLRA,1,,Irvine
60580,PLRA,6,Bommer Canyon Camp,Irvine
60477,PLRA,1,Col. Bill Barber Park,Irvine
36095,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
40856,PLRA,1,Btwn. Trabuco Rd. and Southwood,Irvine
22690,PLRA,1,,Irvine
59846,PLRA,3,Nature center,Irvine
30903,PLRA,1,btwn. Mimosa & Juniper,Irvine
53341,PLRA,2,Btwn. Walnut Ave. and Poplar St.,Irvine
34143,PLRA,1,Btwn. Culver Dr. and Yale Ave.,Irvine
37127,PLRA,1,Bryan Ave. to Irvine Blvd.,Irvine
45578,PLRA,2,Btwn. Creek Rd. and Lake Rd.,Irvine
11838,PLRA,1,Plaza Park,Irvine
34489,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
5659,PLRA,2,Knollcrest Park,Irvine
30875,PLRA,1,btwn. Citron & Cherry,Irvine
36699,PLRA,1,Hicks Canyon Bike Trail,Irvine
45656,PLRA,3,Las Lomas Community Park,Irvine
19257,PLRA,3,Btwn. Southwood and Bryan Ave.,Irvine
1803,PLRA,1,Riparian Corridor,Irvine
32425,PLRA,1,btwn. Citron & Cherry,Irvine
4807,PLRA,1,btwn. Cinnamon & Candleberry,Irvine
37094,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
24820,PLRA,1,,Irvine
15713,PLRA,1,Sand Cyn. to Jeffrey,Irvine
34493,PLRA,3,Knollcrest Park,Irvine
30935,PLRA,1,btwn. Balsa & Boxwood,Irvine
57935,PLRA,1,Sycamore Park,Irvine
2011,PLRA,3,Riparian Corridor,Irvine
22834,PLRA,2,Btwn. Poplar St. and Railroad Tracks,Irvine
34405,PLRA,1,Laguna Cyn. to Shady Cyn.,Irvine
30922,PLRA,1,btwn. Apple & Balsa,Irvine
22886,PLRA,2,Btwn. Poplar St. and Railroad Tracks,Irvine
6585,PLRA,1,Bren Park,Irvine
19820,PLRA,2,Venta Spur Trail - Btwn Culver And Jeffrey,Irvine
36141,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
12411,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
978,PLRA,4,Bommer Canyon Camp,Irvine
15714,PLRA,1,Sand Cyn. to Jeffrey,Irvine
61709,PLRA,1,Turtle Rock Community Park,Irvine
13508,PLRA,1,Bryan to Irvine Blvd.,Irvine
14937,PLRA,1,Sand Cyn. to Jeffrey,Irvine
10835,PLRA,1,Plaza Park,Irvine
37003,PLRA,1,Btwn Yale Ave. and Jeffrey Rd.,Irvine
42788,PLRA,1,,Irvine
14961,PLRA,1,Sand Cyn. to Jeffrey,Irvine
23203,PLRA,1,,Irvine
14993,PLRA,1,Sand Cyn. to Jeffrey,Irvine
132,PLRA,2,Riparian Corridor,Irvine
12423,PLRA,1,Btwn. Warner Ave. and Barranca Pkwy.,Irvine
