Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10687,LAIN,2,GLADSTONE ST /W,135,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10690,LAIN,2,REYNOLDS WY,1330,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10691,LAIN,2,REYNOLDS WY,1330,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10692,LAIN,2,REYNOLDS WY,1330,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10693,LAIN,2,GAILLARD ST,136,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10694,LAIN,2,GAILLARD ST,136,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10695,LAIN,2,GAILLARD ST,136,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10696,LAIN,2,GAILLARD ST,128,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10697,LAIN,2,GAILLARD ST,120,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10698,LAIN,2,GAILLARD ST,120,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10699,LAIN,2,GAILLARD ST,119,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10700,LAIN,2,GAILLARD ST,119,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10701,LAIN,2,GAILLARD ST,119,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10702,LAIN,2,GAILLARD ST,129,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10703,LAIN,2,GAILLARD ST,129,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10704,LAIN,2,GAILLARD ST,135,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10705,LAIN,2,GAILLARD ST,143,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10706,LAIN,2,REYNOLDS WY,1301,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10707,LAIN,1,REYNOLDS WY,1311,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10708,LAIN,1,REYNOLDS WY,1311,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10709,LAIN,1,REYNOLDS WY,1321,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10710,LAIN,1,REYNOLDS WY,1321,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10711,LAIN,1,REYNOLDS WY,1321,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10713,LAIN,2,REYNOLDS WY,1341,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10714,LAIN,2,REYNOLDS WY,1341,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10715,LAIN,1,GHENT ST,136,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10716,LAIN,2,GHENT ST,128,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10717,LAIN,2,GHENT ST,128,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10718,LAIN,2,GHENT ST,123,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10719,LAIN,2,GHENT ST,119,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10720,LAIN,2,GHENT ST,119,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10722,LAIN,2,REYNOLDS WY,1330,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10723,LAIN,2,REYNOLDS WY,1330,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10724,LAIN,3,REYNOLDS WY,1351,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10725,LAIN,3,REYNOLDS WY,1351,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10726,LAIN,2,REYNOLDS WY,1361,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10727,LAIN,2,REYNOLDS WY,1361,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10728,LAIN,1,NORGATE ST /W,155,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10731,LIST,4,NORGATE ST /W,207,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10732,LIST,3,NORGATE ST /W,207,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10733,LAIN,1,NORGATE ST /W,229,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10734,LAIN,1,NORGATE ST /W,229,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10735,LIST,4,NORGATE ST /W,241,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10737,LAIN,2,NORGATE ST /W,257,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10739,LAIN,2,NORGATE ST /W,303,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10740,LIST,4,NORGATE ST /W,303,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10742,LIST,4,NORGATE ST /W,311,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10743,LIST,4,FARBER AV,1417,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10744,CUAN,2,FARBER AV,1421,Glendora,Cupaniopsis anacardioides,CARROTWOOD,BEM
10747,PICH,1,PAYSON ST /W,314,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10748,LAIN,1,PAYSON ST /W,314,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10749,PICH,1,PAYSON ST /W,314,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10750,TRCO,2,BASE LINE RD /E,315,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10751,LIST,4,BASE LINE RD /E,316,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10755,LIST,4,RENWICK RD /W,314,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10756,PEL OTHER,2,JUANITA AV /W,315,Glendora,Syagrus romanzoffiana,QUEEN PALM,PEL
10757,TRCO,2,JUANITA AV /W,315,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10759,TRCO,4,FARBER AV,1520,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10760,PICH,2,FARBER AV,1518,Glendora,Pistacia chinensis,CHINESE PISTACHE,BDM
10761,LAIN,1,FARBER AV,1516,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10762,PRCEKV,1,FARBER AV,1512,Glendora,Prunus cerasifera 'Krauter Vesuvius',PLUM KRAUTERS VESUVIUS,BDS
10763,LIST,4,FARBER AV,1510,Glendora,Liquidambar styraciflua,AMERICAN SWEETGUM,BDL
10764,LAIN,1,FARBER AV,1508,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10765,LAIN,1,FARBER AV,1508,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
10766,LAIN,1,FARBER AV,1508,Glendora,Lagerstroemia indica,CRAPE MYRTLE,BDS
